key,instruction_raw,instruction_uni,level_id,sample_id,reward_enum,feature_name,sub_condition,condition_0,condition_1,condition_2,condition_3,condition_4
dg000074,a bat swarm of clustered units emerges,,000074,000074,0,region,,2.0,,,,
dg000075,a bat swarm of clustered units emerges,,000075,000075,0,region,,1.0,,,,
dg000076,a bat swarm of clustered units emerges,,000076,000076,0,region,,4.0,,,,
dg000077,a bat swarm of clustered units emerges,,000077,000077,0,region,,3.0,,,,
dg000078,a bat swarm of clustered units emerges,,000078,000078,0,region,,1.0,,,,
dg000079,a bat swarm of clustered units emerges,,000079,000079,0,region,,1.0,,,,
dg000080,a bat swarm of clustered units emerges,,000080,000080,0,region,,1.0,,,,
dg000081,a bat swarm of clustered units emerges,,000081,000081,0,region,,2.0,,,,
dg000082,a bat swarm of clustered units emerges,,000082,000082,0,region,,3.0,,,,
dg000083,a bat swarm of clustered units emerges,,000083,000083,0,region,,3.0,,,,
dg000084,a bat swarm of clustered units emerges,,000084,000084,0,region,,1.0,,,,
dg000085,a bat swarm of clustered units emerges,,000085,000085,0,region,,2.0,,,,
dg000086,a bat swarm of clustered units emerges,,000086,000086,0,region,,3.0,,,,
dg000087,a bat swarm of clustered units emerges,,000087,000087,0,region,,1.0,,,,
dg000088,a bat swarm of clustered units emerges,,000088,000088,0,region,,4.0,,,,
dg000089,a bat swarm of clustered units emerges,,000089,000089,0,region,,6.0,,,,
dg000090,a bat swarm of clustered units emerges,,000090,000090,0,region,,1.0,,,,
dg000091,a bat swarm of clustered units emerges,,000091,000091,0,region,,1.0,,,,
dg000092,a bat swarm of scattered units emerges,,000092,000092,0,region,,39.0,,,,
dg000093,a bat swarm of scattered units emerges,,000093,000093,0,region,,45.0,,,,
dg000094,a bat swarm of scattered units emerges,,000094,000094,0,region,,31.0,,,,
dg000095,a bat swarm of scattered units emerges,,000095,000095,0,region,,30.0,,,,
dg000096,a bat swarm of scattered units emerges,,000096,000096,0,region,,42.0,,,,
dg000097,a bat swarm of scattered units emerges,,000097,000097,0,region,,36.0,,,,
dg000098,a bat swarm of scattered units emerges,,000098,000098,0,region,,44.0,,,,
dg000099,a bat swarm of scattered units emerges,,000099,000099,0,region,,29.0,,,,
dg000100,a bat swarm of scattered units emerges,,000100,000100,0,region,,37.0,,,,
dg000101,a bat swarm of scattered units emerges,,000101,000101,0,region,,35.0,,,,
dg000102,a bat swarm of scattered units emerges,,000102,000102,0,region,,29.0,,,,
dg000103,a bat swarm of scattered units emerges,,000103,000103,0,region,,34.0,,,,
dg000104,a bat swarm of scattered units emerges,,000104,000104,0,region,,26.0,,,,
dg000105,a bat swarm of scattered units emerges,,000105,000105,0,region,,22.0,,,,
dg000106,a bat swarm of scattered units emerges,,000106,000106,0,region,,34.0,,,,
dg000107,a bat swarm of scattered units emerges,,000107,000107,0,region,,41.0,,,,
dg000108,a bat swarm of scattered units emerges,,000108,000108,0,region,,29.0,,,,
dg000109,a bat swarm of scattered units emerges,,000109,000109,0,region,,36.0,,,,
dg000110,a bat swarm of scattered units emerges,,000110,000110,0,region,,36.0,,,,
dg000111,a bat swarm of scattered units emerges,,000111,000111,0,region,,27.0,,,,
dg000112,a bat swarm of scattered units emerges,,000112,000112,0,region,,25.0,,,,
dg000113,a bat swarm of scattered units emerges,,000113,000113,0,region,,43.0,,,,
dg000114,a bat swarm of scattered units emerges,,000114,000114,0,region,,22.0,,,,
dg000115,a bat swarm of scattered units emerges,,000115,000115,0,region,,28.0,,,,
dg000116,a bat swarm of scattered units emerges,,000116,000116,0,region,,24.0,,,,
dg000117,a bat swarm of scattered units emerges,,000117,000117,0,region,,37.0,,,,
dg000118,a bat swarm of scattered units emerges,,000118,000118,0,region,,26.0,,,,
dg000119,a bat swarm of scattered units emerges,,000119,000119,0,region,,40.0,,,,
dg000120,a bat swarm of scattered units emerges,,000120,000120,0,region,,23.0,,,,
dg000121,a bat swarm of scattered units emerges,,000121,000121,0,region,,28.0,,,,
dg000122,a bat swarm of scattered units emerges,,000122,000122,0,region,,24.0,,,,
dg000123,a bat swarm of scattered units emerges,,000123,000123,0,region,,45.0,,,,
dg000124,a cluster of five clustered bats forms,,000124,000124,0,region,,1.0,,,,
dg000125,a cluster of five clustered bats forms,,000125,000125,0,region,,4.0,,,,
dg000126,a cluster of five clustered bats forms,,000126,000126,0,region,,4.0,,,,
dg000127,a cluster of five clustered bats forms,,000127,000127,0,region,,4.0,,,,
dg000128,a cluster of five clustered bats forms,,000128,000128,0,region,,1.0,,,,
dg000129,a cluster of five clustered bats forms,,000129,000129,0,region,,1.0,,,,
dg000130,a cluster of five clustered bats forms,,000130,000130,0,region,,1.0,,,,
dg000131,a cluster of five clustered bats forms,,000131,000131,0,region,,1.0,,,,
dg000132,a cluster of five clustered bats forms,,000132,000132,0,region,,1.0,,,,
dg000133,a cluster of five clustered bats forms,,000133,000133,0,region,,1.0,,,,
dg000134,a cluster of five clustered bats forms,,000134,000134,0,region,,1.0,,,,
dg000135,a cluster of five clustered bats forms,,000135,000135,0,region,,2.0,,,,
dg000136,a cluster of five clustered bats forms,,000136,000136,0,region,,1.0,,,,
dg000137,a cluster of five clustered bats forms,,000137,000137,0,region,,1.0,,,,
dg000138,a cluster of five clustered bats forms,,000138,000138,0,region,,5.0,,,,
dg000139,a cluster of five clustered bats forms,,000139,000139,0,region,,1.0,,,,
dg000140,a cluster of five clustered bats forms,,000140,000140,0,region,,1.0,,,,
dg000141,a cluster of five clustered bats forms,,000141,000141,0,region,,1.0,,,,
dg000142,a cluster of five clustered bats forms,,000142,000142,0,region,,2.0,,,,
dg000143,a cluster of five clustered bats forms,,000143,000143,0,region,,1.0,,,,
dg000144,a cluster of five clustered bats forms,,000144,000144,0,region,,1.0,,,,
dg000145,a cluster of five clustered bats forms,,000145,000145,0,region,,2.0,,,,
dg000146,a cluster of five clustered bats forms,,000146,000146,0,region,,1.0,,,,
dg000147,a cluster of five clustered bats forms,,000147,000147,0,region,,1.0,,,,
dg000148,a cluster of five clustered bats forms,,000148,000148,0,region,,1.0,,,,
dg000149,a cluster of five clustered bats forms,,000149,000149,0,region,,1.0,,,,
dg000150,a cluster of five clustered bats forms,,000150,000150,0,region,,3.0,,,,
dg000151,a cluster of five clustered bats forms,,000151,000151,0,region,,1.0,,,,
dg000152,a cluster of five clustered bats forms,,000152,000152,0,region,,3.0,,,,
dg000153,a cluster of five clustered bats forms,,000153,000153,0,region,,1.0,,,,
dg000154,a cluster of five clustered bats forms,,000154,000154,0,region,,1.0,,,,
dg000155,a cluster of five clustered bats forms,,000155,000155,0,region,,1.0,,,,
dg000156,a cluster of five scattered bats forms,,000156,000156,0,region,,6.0,,,,
dg000157,a cluster of five scattered bats forms,,000157,000157,0,region,,1.0,,,,
dg000158,a cluster of five scattered bats forms,,000158,000158,0,region,,1.0,,,,
dg000159,a cluster of five scattered bats forms,,000159,000159,0,region,,1.0,,,,
dg000160,a cluster of five scattered bats forms,,000160,000160,0,region,,6.0,,,,
dg000161,a cluster of five scattered bats forms,,000161,000161,0,region,,1.0,,,,
dg000162,a cluster of five scattered bats forms,,000162,000162,0,region,,2.0,,,,
dg000163,a cluster of five scattered bats forms,,000163,000163,0,region,,5.0,,,,
dg000164,a cluster of five scattered bats forms,,000164,000164,0,region,,1.0,,,,
dg000165,a cluster of five scattered bats forms,,000165,000165,0,region,,2.0,,,,
dg000166,a cluster of five scattered bats forms,,000166,000166,0,region,,3.0,,,,
dg000167,a cluster of five scattered bats forms,,000167,000167,0,region,,1.0,,,,
dg000168,a cluster of five scattered bats forms,,000168,000168,0,region,,1.0,,,,
dg000169,a cluster of five scattered bats forms,,000169,000169,0,region,,13.0,,,,
dg000170,a cluster of five scattered bats forms,,000170,000170,0,region,,1.0,,,,
dg000171,a cluster of five scattered bats forms,,000171,000171,0,region,,16.0,,,,
dg000172,a cluster of five scattered bats forms,,000172,000172,0,region,,3.0,,,,
dg000173,a cluster of five scattered bats forms,,000173,000173,0,region,,4.0,,,,
dg000174,a cluster of five scattered bats forms,,000174,000174,0,region,,2.0,,,,
dg000175,a cluster of five scattered bats forms,,000175,000175,0,region,,1.0,,,,
dg000176,a cluster of five scattered bats forms,,000176,000176,0,region,,1.0,,,,
dg000177,a cluster of five scattered bats forms,,000177,000177,0,region,,3.0,,,,
dg000178,a cluster of five scattered bats forms,,000178,000178,0,region,,2.0,,,,
dg000179,a cluster of five scattered bats forms,,000179,000179,0,region,,4.0,,,,
dg000180,a cluster of five scattered bats forms,,000180,000180,0,region,,1.0,,,,
dg000181,a cluster of five scattered bats forms,,000181,000181,0,region,,1.0,,,,
dg000182,a cluster of five scattered bats forms,,000182,000182,0,region,,1.0,,,,
dg000183,a cluster of five scattered bats forms,,000183,000183,0,region,,6.0,,,,
dg000184,a cluster of five scattered bats forms,,000184,000184,0,region,,1.0,,,,
dg000185,a cluster of five scattered bats forms,,000185,000185,0,region,,2.0,,,,
dg000186,a cluster of five scattered bats forms,,000186,000186,0,region,,6.0,,,,
dg000187,a cluster of five scattered bats forms,,000187,000187,0,region,,1.0,,,,
dg000188,a dense group of clustered bats appears,,000188,000188,0,region,,2.0,,,,
dg000189,a dense group of clustered bats appears,,000189,000189,0,region,,1.0,,,,
dg000190,a dense group of clustered bats appears,,000190,000190,0,region,,1.0,,,,
dg000191,a dense group of clustered bats appears,,000191,000191,0,region,,5.0,,,,
dg000192,a dense group of clustered bats appears,,000192,000192,0,region,,1.0,,,,
dg000193,a dense group of clustered bats appears,,000193,000193,0,region,,4.0,,,,
dg000194,a dense group of clustered bats appears,,000194,000194,0,region,,6.0,,,,
dg000195,a dense group of clustered bats appears,,000195,000195,0,region,,2.0,,,,
dg000196,a dense group of clustered bats appears,,000196,000196,0,region,,2.0,,,,
dg000197,a dense group of clustered bats appears,,000197,000197,0,region,,2.0,,,,
dg000198,a dense group of clustered bats appears,,000198,000198,0,region,,1.0,,,,
dg000199,a dense group of clustered bats appears,,000199,000199,0,region,,2.0,,,,
dg000200,a dense group of clustered bats appears,,000200,000200,0,region,,4.0,,,,
dg000201,a dense group of clustered bats appears,,000201,000201,0,region,,1.0,,,,
dg000202,a dense group of clustered bats appears,,000202,000202,0,region,,1.0,,,,
dg000203,a dense group of clustered bats appears,,000203,000203,0,region,,2.0,,,,
dg000204,a dense group of clustered bats appears,,000204,000204,0,region,,1.0,,,,
dg000205,a dense group of clustered bats appears,,000205,000205,0,region,,1.0,,,,
dg000206,a dense group of clustered bats appears,,000206,000206,0,region,,1.0,,,,
dg000207,a dense group of clustered bats appears,,000207,000207,0,region,,1.0,,,,
dg000208,a dense group of clustered bats appears,,000208,000208,0,region,,1.0,,,,
dg000209,a dense group of clustered bats appears,,000209,000209,0,region,,1.0,,,,
dg000210,a dense group of clustered bats appears,,000210,000210,0,region,,3.0,,,,
dg000211,a dense group of clustered bats appears,,000211,000211,0,region,,1.0,,,,
dg000212,a dense group of clustered bats appears,,000212,000212,0,region,,1.0,,,,
dg000213,a dense group of clustered bats appears,,000213,000213,0,region,,3.0,,,,
dg000214,a dense group of clustered bats appears,,000214,000214,0,region,,1.0,,,,
dg000215,a dense group of clustered bats appears,,000215,000215,0,region,,2.0,,,,
dg000216,a dense group of clustered bats appears,,000216,000216,0,region,,1.0,,,,
dg000217,a dense group of clustered bats appears,,000217,000217,0,region,,4.0,,,,
dg000218,a dense group of clustered bats appears,,000218,000218,0,region,,3.0,,,,
dg000219,a dense group of clustered bats appears,,000219,000219,0,region,,1.0,,,,
dg000220,a dense group of scattered bats appears,,000220,000220,0,region,,21.0,,,,
dg000221,a dense group of scattered bats appears,,000221,000221,0,region,,23.0,,,,
dg000222,a dense group of scattered bats appears,,000222,000222,0,region,,28.0,,,,
dg000223,a dense group of scattered bats appears,,000223,000223,0,region,,33.0,,,,
dg000224,a dense group of scattered bats appears,,000224,000224,0,region,,25.0,,,,
dg000225,a dense group of scattered bats appears,,000225,000225,0,region,,24.0,,,,
dg000226,a dense group of scattered bats appears,,000226,000226,0,region,,24.0,,,,
dg000227,a dense group of scattered bats appears,,000227,000227,0,region,,20.0,,,,
dg000228,a dense group of scattered bats appears,,000228,000228,0,region,,12.0,,,,
dg000229,a dense group of scattered bats appears,,000229,000229,0,region,,20.0,,,,
dg000230,a dense group of scattered bats appears,,000230,000230,0,region,,27.0,,,,
dg000231,a dense group of scattered bats appears,,000231,000231,0,region,,19.0,,,,
dg000232,a dense group of scattered bats appears,,000232,000232,0,region,,22.0,,,,
dg000233,a dense group of scattered bats appears,,000233,000233,0,region,,27.0,,,,
dg000234,a dense group of scattered bats appears,,000234,000234,0,region,,17.0,,,,
dg000235,a dense group of scattered bats appears,,000235,000235,0,region,,16.0,,,,
dg000236,a dense group of scattered bats appears,,000236,000236,0,region,,16.0,,,,
dg000237,a dense group of scattered bats appears,,000237,000237,0,region,,24.0,,,,
dg000238,a dense group of scattered bats appears,,000238,000238,0,region,,18.0,,,,
dg000239,a dense group of scattered bats appears,,000239,000239,0,region,,17.0,,,,
dg000240,a dense group of scattered bats appears,,000240,000240,0,region,,21.0,,,,
dg000241,a dense group of scattered bats appears,,000241,000241,0,region,,13.0,,,,
dg000242,a dense group of scattered bats appears,,000242,000242,0,region,,23.0,,,,
dg000243,a dense group of scattered bats appears,,000243,000243,0,region,,11.0,,,,
dg000244,a dense group of scattered bats appears,,000244,000244,0,region,,22.0,,,,
dg000245,a dense group of scattered bats appears,,000245,000245,0,region,,22.0,,,,
dg000246,a dense group of scattered bats appears,,000246,000246,0,region,,25.0,,,,
dg000247,a dense group of scattered bats appears,,000247,000247,0,region,,20.0,,,,
dg000248,a dense group of scattered bats appears,,000248,000248,0,region,,7.0,,,,
dg000249,a dense group of scattered bats appears,,000249,000249,0,region,,23.0,,,,
dg000250,a dense group of scattered bats appears,,000250,000250,0,region,,30.0,,,,
dg000251,a dense group of scattered bats appears,,000251,000251,0,region,,23.0,,,,
dg000252,a few clustered bats appear,,000252,000252,0,region,,1.0,,,,
dg000253,a few clustered bats appear,,000253,000253,0,region,,1.0,,,,
dg000254,a few clustered bats appear,,000254,000254,0,region,,2.0,,,,
dg000255,a few clustered bats appear,,000255,000255,0,region,,1.0,,,,
dg000256,a few clustered bats appear,,000256,000256,0,region,,1.0,,,,
dg000257,a few clustered bats appear,,000257,000257,0,region,,1.0,,,,
dg000258,a few clustered bats appear,,000258,000258,0,region,,1.0,,,,
dg000259,a few clustered bats appear,,000259,000259,0,region,,2.0,,,,
dg000260,a few clustered bats appear,,000260,000260,0,region,,3.0,,,,
dg000261,a few clustered bats appear,,000261,000261,0,region,,1.0,,,,
dg000262,a few clustered bats appear,,000262,000262,0,region,,4.0,,,,
dg000263,a few clustered bats appear,,000263,000263,0,region,,1.0,,,,
dg000264,a few clustered bats appear,,000264,000264,0,region,,2.0,,,,
dg000265,a few clustered bats appear,,000265,000265,0,region,,2.0,,,,
dg000266,a few clustered bats appear,,000266,000266,0,region,,1.0,,,,
dg000267,a few clustered bats appear,,000267,000267,0,region,,3.0,,,,
dg000268,a few clustered bats appear,,000268,000268,0,region,,1.0,,,,
dg000269,a few clustered bats appear,,000269,000269,0,region,,2.0,,,,
dg000270,a few clustered bats appear,,000270,000270,0,region,,1.0,,,,
dg000271,a few clustered bats appear,,000271,000271,0,region,,1.0,,,,
dg000272,a few clustered bats appear,,000272,000272,0,region,,3.0,,,,
dg000273,a few clustered bats appear,,000273,000273,0,region,,1.0,,,,
dg000274,a few clustered bats appear,,000274,000274,0,region,,1.0,,,,
dg000275,a few clustered bats appear,,000275,000275,0,region,,1.0,,,,
dg000276,a few clustered bats appear,,000276,000276,0,region,,1.0,,,,
dg000277,a few clustered bats appear,,000277,000277,0,region,,1.0,,,,
dg000278,a few clustered bats appear,,000278,000278,0,region,,9.0,,,,
dg000279,a few clustered bats appear,,000279,000279,0,region,,1.0,,,,
dg000280,a few clustered bats appear,,000280,000280,0,region,,1.0,,,,
dg000281,a few clustered bats appear,,000281,000281,0,region,,1.0,,,,
dg000282,a few clustered bats appear,,000282,000282,0,region,,1.0,,,,
dg000283,a few clustered bats appear,,000283,000283,0,region,,1.0,,,,
dg000284,a few large regions are present,,000284,000284,0,region,,7.0,,,,
dg000285,a few large regions are present,,000285,000285,0,region,,7.0,,,,
dg000286,a few large regions are present,,000286,000286,0,region,,6.0,,,,
dg000287,a few large regions are present,,000287,000287,0,region,,6.0,,,,
dg000288,a few large regions are present,,000288,000288,0,region,,4.0,,,,
dg000289,a few large regions are present,,000289,000289,0,region,,5.0,,,,
dg000290,a few large regions are present,,000290,000290,0,region,,8.0,,,,
dg000291,a few large regions are present,,000291,000291,0,region,,6.0,,,,
dg000292,a few large regions are present,,000292,000292,0,region,,6.0,,,,
dg000293,a few large regions are present,,000293,000293,0,region,,6.0,,,,
dg000294,a few large regions are present,,000294,000294,0,region,,7.0,,,,
dg000295,a few large regions are present,,000295,000295,0,region,,9.0,,,,
dg000296,a few large regions are present,,000296,000296,0,region,,6.0,,,,
dg000297,a few large regions are present,,000297,000297,0,region,,6.0,,,,
dg000298,a few large regions are present,,000298,000298,0,region,,7.0,,,,
dg000299,a few large regions are present,,000299,000299,0,region,,5.0,,,,
dg000300,a few large regions are present,,000300,000300,0,region,,4.0,,,,
dg000301,a few large regions are present,,000301,000301,0,region,,6.0,,,,
dg000302,a few large regions are present,,000302,000302,0,region,,5.0,,,,
dg000303,a few large regions are present,,000303,000303,0,region,,5.0,,,,
dg000304,a few large regions are present,,000304,000304,0,region,,5.0,,,,
dg000305,a few large regions are present,,000305,000305,0,region,,6.0,,,,
dg000306,a few large regions are present,,000306,000306,0,region,,7.0,,,,
dg000307,a few large regions are present,,000307,000307,0,region,,6.0,,,,
dg000308,a few large regions are present,,000308,000308,0,region,,7.0,,,,
dg000309,a few large regions are present,,000309,000309,0,region,,6.0,,,,
dg000310,a few large regions are present,,000310,000310,0,region,,5.0,,,,
dg000311,a few large regions are present,,000311,000311,0,region,,5.0,,,,
dg000312,a few scattered bats appear,,000312,000312,0,region,,7.0,,,,
dg000313,a few scattered bats appear,,000313,000313,0,region,,7.0,,,,
dg000314,a few scattered bats appear,,000314,000314,0,region,,4.0,,,,
dg000315,a few scattered bats appear,,000315,000315,0,region,,2.0,,,,
dg000316,a few scattered bats appear,,000316,000316,0,region,,4.0,,,,
dg000317,a few scattered bats appear,,000317,000317,0,region,,3.0,,,,
dg000318,a few scattered bats appear,,000318,000318,0,region,,2.0,,,,
dg000319,a few scattered bats appear,,000319,000319,0,region,,2.0,,,,
dg000320,a few scattered bats appear,,000320,000320,0,region,,1.0,,,,
dg000321,a few scattered bats appear,,000321,000321,0,region,,2.0,,,,
dg000322,a few scattered bats appear,,000322,000322,0,region,,4.0,,,,
dg000323,a few scattered bats appear,,000323,000323,0,region,,5.0,,,,
dg000324,a few scattered bats appear,,000324,000324,0,region,,5.0,,,,
dg000325,a few scattered bats appear,,000325,000325,0,region,,2.0,,,,
dg000326,a few scattered bats appear,,000326,000326,0,region,,3.0,,,,
dg000327,a few scattered bats appear,,000327,000327,0,region,,2.0,,,,
dg000328,a few scattered bats appear,,000328,000328,0,region,,4.0,,,,
dg000329,a few scattered bats appear,,000329,000329,0,region,,2.0,,,,
dg000330,a few scattered bats appear,,000330,000330,0,region,,2.0,,,,
dg000331,a few scattered bats appear,,000331,000331,0,region,,1.0,,,,
dg000332,a few scattered bats appear,,000332,000332,0,region,,2.0,,,,
dg000333,a few scattered bats appear,,000333,000333,0,region,,3.0,,,,
dg000334,a few scattered bats appear,,000334,000334,0,region,,9.0,,,,
dg000335,a few scattered bats appear,,000335,000335,0,region,,2.0,,,,
dg000336,a few scattered bats appear,,000336,000336,0,region,,4.0,,,,
dg000337,a few scattered bats appear,,000337,000337,0,region,,2.0,,,,
dg000338,a few scattered bats appear,,000338,000338,0,region,,3.0,,,,
dg000339,a few scattered bats appear,,000339,000339,0,region,,5.0,,,,
dg000340,a few scattered bats appear,,000340,000340,0,region,,1.0,,,,
dg000341,a few scattered bats appear,,000341,000341,0,region,,3.0,,,,
dg000342,a few scattered bats appear,,000342,000342,0,region,,7.0,,,,
dg000343,a few scattered bats appear,,000343,000343,0,region,,1.0,,,,
dg000344,a few small regions are present,,000344,000344,0,region,,5.0,,,,
dg000345,a few small regions are present,,000345,000345,0,region,,5.0,,,,
dg000346,a few small regions are present,,000346,000346,0,region,,7.0,,,,
dg000347,a few small regions are present,,000347,000347,0,region,,6.0,,,,
dg000348,a few small regions are present,,000348,000348,0,region,,5.0,,,,
dg000349,a few small regions are present,,000349,000349,0,region,,4.0,,,,
dg000350,a few small regions are present,,000350,000350,0,region,,5.0,,,,
dg000351,a few small regions are present,,000351,000351,0,region,,4.0,,,,
dg000352,a few small regions are present,,000352,000352,0,region,,4.0,,,,
dg000353,a few small regions are present,,000353,000353,0,region,,5.0,,,,
dg000354,a few small regions are present,,000354,000354,0,region,,6.0,,,,
dg000355,a few small regions are present,,000355,000355,0,region,,5.0,,,,
dg000356,a few small regions are present,,000356,000356,0,region,,4.0,,,,
dg000357,a few small regions are present,,000357,000357,0,region,,5.0,,,,
dg000358,a few small regions are present,,000358,000358,0,region,,7.0,,,,
dg000359,a few small regions are present,,000359,000359,0,region,,7.0,,,,
dg000360,a few small regions are present,,000360,000360,0,region,,5.0,,,,
dg000361,a few small regions are present,,000361,000361,0,region,,8.0,,,,
dg000362,a few small regions are present,,000362,000362,0,region,,5.0,,,,
dg000363,a few small regions are present,,000363,000363,0,region,,6.0,,,,
dg000364,a few small regions are present,,000364,000364,0,region,,5.0,,,,
